#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000486738.5	1284	237	0.3301700000000001	8.307798957824708	1	0.984297	coding
ENST00000492448.1	832	183	0.42422	5.060511970520018	1	0.997681	coding
ENST00000683627.1	987	255	0.41949000000000003	5.294233894348144	1	0.999974	coding
ENST00000373316.5	4812	418	0.42035999999999996	8.302319145202638	1	1	coding
ENST00000476531.1	960	52	0.34850000000000003	6.673090934753419	1	0.0188624	noncoding
ENST00000477335.5	353	53	0.41218	10.024334144592284	-1	0.10038	noncoding
ENST00000491291.1	702	229	0.43892000000000003	8.658378028869631	-1	0.305597	noncoding
ENST00000644362.1	2405	390	0.50103	6.96171932220459	1	1	coding
ENST00000358075.11	4047	368	0.31697000000000003	9.970567512512208	1	0.999046	coding
ENST00000618282.5	4506	336	0.2921	9.681104469299317	1	0.991962	coding
ENST00000685015.1	1329	313	0.42658	9.740286445617674	1	0.99998	coding
ENST00000354480.2	1884	156	0.3811	4.251408958435059	1	0.984031	coding
ENST00000376755.1	1130	158	0.46028	8.85694065093994	1	0.973415	coding
ENST00000376759.8	4298	158	0.32417	8.85694065093994	1	0.590544	coding
ENST00000466764.5	1375	125	0.46589	4.370486640930175	1	0.943591	coding
ENST00000472897.5	501	121	0.40939	4.178541374206542	-1	0.0714461	noncoding
ENST00000488216.5	835	119	0.40818000000000004	5.743261909484863	1	0.75461	coding
ENST00000489344.5	724	125	0.45651	4.370486640930175	1	0.946521	coding
ENST00000403304.6	622	75	0.40225	6.713162422180175	-1	0.0367271	noncoding
ENST00000682095.1	5584	757	0.38098	8.978785896301272	1	1	coding
ENST00000372691.3	1066	121	0.37031000000000003	5.968060111999511	1	0.615273	coding
ENST00000372695.6	1312	121	0.35822000000000004	5.968060111999511	1	0.565531	coding
ENST00000398316.7	5714	1143	0.45865000000000006	6.7187894821167	1	1	coding
ENST00000492622.6	6286	1199	0.45045	6.293122291564941	1	1	coding
ENST00000497644.1	582	105	0.40180000000000005	8.982138252258302	1	0.363221	noncoding
ENST00000541916.5	6328	1199	0.45045	6.293122291564941	1	1	coding
ENST00000648477.1	1381	326	0.45225	8.824899864196777	1	0.999998	coding
ENST00000695818.1	2330	202	0.37673999999999996	9.463523674011231	1	0.971553	coding
ENST00000426073.6	4921	647	0.38512	6.786768913269043	1	1	coding
ENST00000466143.5	1681	447	0.49684	6.045190620422363	-1	0.968718	coding
ENST00000469877.5	1501	182	0.37353000000000003	5.819767189025879	1	0.986242	coding
ENST00000491688.1	626	117	0.42828	9.795987129211426	-1	0.145798	noncoding
ENST00000491775.5	581	39	0.41457	5.088817787170409	-1	0.0168913	noncoding
ENST00000544132.2	766	106	0.41169	8.740317344665527	1	0.419587	noncoding
ENST00000360252.8	2843	734	0.47003999999999996	8.493338966369631	1	1	coding
ENST00000466563.6	619	183	0.39187	9.335553932189942	-1	0.196348	noncoding
ENST00000475892.5	2836	812	0.43986000000000003	8.491018104553223	1	1	coding
ENST00000483241.5	439	51	0.38612	9.729713630676269	1	0.0331524	noncoding
ENST00000490602.5	609	168	0.42083000000000004	8.92804927825928	1	0.96179	coding
ENST00000490716.5	3811	523	0.36522	8.48018741607666	1	1	coding
ENST00000493537.5	2149	535	0.47188	8.066816139221192	1	1	coding
ENST00000261667.8	4222	522	0.386	4.802065086364746	1	1	coding
ENST00000436760.1	588	65	0.43901999999999997	4.0500284194946286	1	0.270877	noncoding
ENST00000380615.8	7618	491	0.33902	6.350813865661621	1	1	coding
ENST00000380617.7	1634	491	0.44455000000000006	6.350813865661621	1	1	coding
ENST00000311234.9	7350	888	0.36221000000000003	8.794406318664553	1	1	coding
ENST00000469430.5	3767	710	0.43721	8.895363807678223	1	1	coding
ENST00000476666.5	690	89	0.38804	10.090414237976074	1	0.177202	noncoding
ENST00000490542.5	2307	572	0.45786	9.340711402893067	1	1	coding
ENST00000491189.5	496	131	0.46713000000000005	4.516449165344238	-1	0.132924	noncoding
ENST00000491723.5	713	196	0.44897000000000004	5.714899253845215	1	0.998816	coding
ENST00000497989.5	3022	710	0.46688	8.895363807678223	1	1	coding
ENST00000262370.12	3930	577	0.38267999999999996	5.069435691833495	1	1	coding
ENST00000415496.5	6405	531	0.35374	4.776771736145019	1	1	coding
ENST00000536343.5	1575	321	0.42238	5.0962636947631825	1	1	coding
ENST00000585676.1	629	87	0.40676	11.999967765808105	1	0.151967	noncoding
ENST00000588015.5	651	132	0.38285	10.077842903137206	-1	0.169938	noncoding
ENST00000590790.5	994	330	0.42341	5.61315746307373	-1	0.698281	coding
ENST00000345057.9	1483	313	0.43983999999999995	5.936571311950684	1	0.999999	coding
ENST00000486556.1	1833	253	0.38778	7.595928764343263	1	0.999486	coding
ENST00000219150.10	1623	462	0.44547	6.251175117492676	1	1	coding
ENST00000562129.1	387	76	0.36399000000000004	6.189845848083496	-1	0.0413234	noncoding
ENST00000567034.5	2891	221	0.30929	9.323562812805175	1	0.894156	coding
ENST00000568763.1	2809	356	0.39315999999999995	6.058547782897949	1	1	coding
ENST00000569469.1	560	112	0.37007999999999996	6.79489688873291	1	0.397642	noncoding
ENST00000299167.12	5464	1094	0.47972	6.4655149459838865	1	1	coding
ENST00000566044.5	3829	1087	0.46994	6.18114948272705	1	1	coding
ENST00000567200.1	412	34	0.40928000000000003	10.437060737609862	1	0.022046	noncoding
ENST00000219169.9	2120	128	0.35483000000000003	5.095922660827636	1	0.761513	coding
ENST00000568396.2	1179	128	0.37646999999999997	5.095922660827636	1	0.82638	coding
ENST00000700610.1	827	135	0.4038300000000001	9.600518989562985	1	0.732038	coding
ENST00000700611.1	571	51	0.44983	7.776450538635254	1	0.0427965	noncoding
ENST00000700612.1	463	93	0.37731000000000003	5.36840877532959	1	0.313262	noncoding
ENST00000563465.1	458	68	0.44761000000000006	11.23208484649658	1	0.185631	noncoding
ENST00000564278.1	588	124	0.46356	9.840276908874511	1	0.86	coding
ENST00000569842.5	2834	881	0.47392	5.483109855651855	1	1	coding
ENST00000565157.5	2133	320	0.33058	5.105926322937011	1	0.999991	coding
ENST00000574569.1	897	56	0.37105	11.346645164489747	1	0.0410961	noncoding
ENST00000285737.9	8195	853	0.37539	6.876006126403809	1	1	coding
ENST00000535754.5	2580	809	0.46259	6.726462745666503	1	1	coding
ENST00000565185.1	734	41	0.3217	4.8957925796508786	1	0.0172079	noncoding
ENST00000565867.2	1969	226	0.44329999999999997	8.584497261047364	1	0.999282	coding
ENST00000566719.1	2286	88	0.37176999999999993	5.788619422912597	1	0.19972	noncoding
ENST00000570174.1	818	166	0.37105000000000005	9.575569725036619	1	0.844121	coding
ENST00000262384.4	7077	897	0.42649	5.242510414123534	1	1	coding
ENST00000564124.5	2485	702	0.49173999999999995	5.304692268371581	1	1	coding
ENST00000565638.1	296	36	0.32229	4.867714118957519	-1	0.0277927	noncoding
ENST00000264010.10	3814	728	0.40724	6.5083715438842775	1	1	coding
ENST00000642420.1	2131	219	0.34970999999999997	5.404842567443848	1	0.997914	coding
ENST00000644753.1	3713	728	0.42094000000000004	6.5083715438842775	1	1	coding
ENST00000645306.1	3662	726	0.42094000000000004	6.5083715438842775	1	1	coding
ENST00000645699.1	3521	728	0.44144	6.5083715438842775	1	1	coding
ENST00000219252.10	1764	276	0.42545999999999995	4.7854112625122065	1	0.999997	coding
ENST00000562953.5	806	225	0.43583	5.2808198928833	1	0.999858	coding
ENST00000567982.5	1135	151	0.346	4.455517768859862	1	0.944987	coding
ENST00000307892.13	4262	151	0.30596	4.87652416229248	1	0.874451	coding
ENST00000515314.7	1772	126	0.31762	4.848161506652831	1	0.666703	coding
ENST00000561792.7	987	141	0.35512	4.833781242370605	1	0.895377	coding
ENST00000684784.1	1679	98	0.30661	5.7743528366088865	1	0.189021	noncoding
ENST00000686167.1	2493	126	0.3453	4.848161506652831	1	0.742734	coding
ENST00000686649.1	1297	62	0.34892	7.74433536529541	1	0.0297306	noncoding
ENST00000687780.1	1446	145	0.33285	5.737578010559083	1	0.788721	coding
ENST00000261776.10	3096	783	0.44595999999999997	5.758381080627441	1	1	coding
ENST00000563662.2	554	181	0.46946999999999994	5.606052589416504	-1	0.212339	noncoding
ENST00000571759.1	3609	213	0.30473	10.93243579864502	1	0.678475	coding
ENST00000323786.10	2820	790	0.45468	5.117976188659667	1	1	coding
ENST00000564315.1	729	134	0.47735	5.076483726501464	1	0.945298	coding
ENST00000263997.11	4191	310	0.3524	4.520484733581543	1	0.999997	coding
ENST00000561933.1	4180	87	0.30168	9.58375720977783	1	0.0652604	noncoding
ENST00000568315.1	428	61	0.48746999999999996	11.291653633117676	1	0.313921	noncoding
ENST00000568538.2	910	87	0.39364	11.858975410461426	1	0.134147	noncoding
ENST00000219343.11	6255	516	0.34404	5.628049278259277	1	1	coding
ENST00000562727.1	493	71	0.29427	7.719212532043457	1	0.0348557	noncoding
ENST00000562863.1	419	41	0.4243200000000001	6.502346611022949	-1	0.0203215	noncoding
ENST00000563080.1	1030	215	0.42148	5.40268268585205	1	0.999609	coding
ENST00000563208.1	572	99	0.45571999999999996	4.857937812805175	-1	0.0630785	noncoding
ENST00000566454.5	6308	516	0.34485	5.628049278259277	1	1	coding
ENST00000567346.5	543	134	0.40998	6.69747486114502	-1	0.079229	noncoding
ENST00000618043.4	6124	242	0.32094	6.12215061187744	1	0.997166	coding
ENST00000648130.1	5418	308	0.32394	5.271441459655762	1	0.999971	coding
ENST00000262144.11	5878	975	0.3739	8.198782920837402	1	1	coding
ENST00000536050.5	1752	459	0.45774	6.524513816833497	1	1	coding
ENST00000563381.5	583	178	0.43412	9.53991870880127	1	0.982345	coding
ENST00000563797.5	652	109	0.35467000000000004	5.609121894836425	-1	0.0584136	noncoding
ENST00000569549.5	934	265	0.45716	6.077816200256346	1	0.999986	coding
ENST00000569968.1	393	44	0.29373	11.82919101715088	1	0.0258388	noncoding
ENST00000570070.1	565	101	0.38157	10.279048728942868	-1	0.156352	noncoding
ENST00000248248.8	5813	548	0.33635000000000004	5.880357551574707	1	1	coding
ENST00000563612.1	877	113	0.35599000000000003	11.999967765808105	-1	0.1642	noncoding
ENST00000566455.1	2864	428	0.39003999999999994	9.350639533996581	1	1	coding
ENST00000566963.1	915	171	0.38012	4.252091026306153	1	0.993833	coding
ENST00000486645.5	766	51	0.33777	7.804300880432129	1	0.0165038	noncoding
ENST00000562828.5	438	75	0.35524000000000006	8.331136512756348	1	0.0594685	noncoding
ENST00000564249.5	890	80	0.42566000000000004	7.734274864196778	1	0.165122	noncoding
ENST00000565108.5	399	56	0.42055	6.959218406677246	1	0.0427614	noncoding
ENST00000565650.5	671	80	0.35854	7.734274864196778	1	0.0770937	noncoding
ENST00000565914.5	528	80	0.44831000000000004	7.734274864196778	1	0.207655	noncoding
ENST00000566047.5	660	90	0.40458	7.823770332336427	1	0.209671	noncoding
ENST00000566918.5	605	37	0.35724	9.622953987121583	1	0.0143082	noncoding
ENST00000569187.5	612	37	0.35200999999999993	9.622953987121583	1	0.0140132	noncoding
ENST00000569666.5	545	109	0.37193000000000004	8.57785701751709	1	0.298526	noncoding
ENST00000570086.5	801	61	0.35438	8.906581306457518	1	0.0336342	noncoding
ENST00000570195.5	871	94	0.3381	8.556969261169435	1	0.112302	noncoding
ENST00000354866.7	3324	876	0.45188	6.846961402893067	1	1	coding
ENST00000461023.5	6340	498	0.31984	9.009795188903809	1	0.999998	coding
ENST00000219473.12	3328	804	0.44793000000000005	5.262006187438964	1	1	coding
ENST00000569925.1	572	40	0.35031	9.67665615081787	1	0.016	noncoding
ENST00000219479.7	1000	188	0.41459999999999997	10.298776054382323	1	0.976172	coding
ENST00000450036.1	985	118	0.36046	9.989327812194826	1	0.326249	noncoding
ENST00000251588.7	2095	477	0.43614	6.809788703918457	1	1	coding
ENST00000567172.1	499	83	0.40506	7.8562623977661135	1	0.151491	noncoding
ENST00000382745.9	4168	806	0.42107999999999995	8.663277626037598	1	1	coding
ENST00000563642.6	4184	257	0.3436199999999999	9.384872245788571	1	0.991767	coding
ENST00000563822.1	851	83	0.41868000000000005	9.097794532775882	1	0.192737	noncoding
ENST00000564968.1	652	38	0.38959	9.006636238098146	1	0.0152459	noncoding
ENST00000565092.6	2740	255	0.3883599999999999	9.384872245788571	1	0.998567	coding
ENST00000567139.1	581	176	0.43699	5.604176902770996	-1	0.164898	noncoding
ENST00000567836.2	647	172	0.40742	9.997773170471191	-1	0.213836	noncoding
ENST00000699950.1	1881	348	0.47107	6.399865913391113	1	1	coding
ENST00000261622.5	4556	508	0.42244000000000004	7.897586631774903	1	1	coding
ENST00000565644.5	3983	242	0.40438999999999997	8.956286430358887	1	0.998818	coding
ENST00000311635.12	5953	540	0.32542	6.564983177185058	1	1	coding
ENST00000561664.1	305	46	0.42834	4.748579597473144	1	0.0533809	noncoding
ENST00000563956.1	548	115	0.41195999999999994	7.561541175842286	1	0.567409	coding
ENST00000565593.1	2717	140	0.34201	8.97414417266846	1	0.494868	noncoding
ENST00000569412.5	431	66	0.355	10.06043643951416	-1	0.145706	noncoding
ENST00000636077.2	6012	569	0.32542	7.042260169982909	1	1	coding
ENST00000219548.9	1340	304	0.42077	5.614578437805175	1	0.999999	coding
ENST00000564316.1	729	65	0.42207999999999996	4.59977512359619	1	0.177061	noncoding
ENST00000473256.7	7297	111	0.26890000000000003	10.820583152770997	1	0.0990241	noncoding
ENST00000567074.7	7031	250	0.26039000000000007	8.990905952453613	1	0.845153	coding
ENST00000568989.3	4717	89	0.29772	4.895849418640137	1	0.20393	noncoding
ENST00000711296.1	3926	158	0.31867	9.231373023986816	1	0.53417	coding
ENST00000711297.1	1393	159	0.36175999999999997	8.869254112243652	1	0.788346	coding
ENST00000711307.1	849	159	0.38017	8.869254112243652	1	0.854833	coding
ENST00000711313.1	1087	170	0.34504999999999997	8.643743705749515	1	0.812007	coding
ENST00000711321.1	1405	174	0.32326	8.928371620178225	1	0.724432	coding
ENST00000711330.1	1522	159	0.38073	8.869254112243652	1	0.856554	coding
ENST00000711331.1	703	156	0.45255999999999996	6.724132347106934	1	0.973893	coding
ENST00000711332.1	1084	159	0.35959	8.869254112243652	1	0.779225	coding
ENST00000711344.1	4040	159	0.26687000000000005	8.869254112243652	1	0.337774	noncoding
ENST00000572113.1	556	79	0.37044000000000005	6.264361763000489	1	0.106031	noncoding
ENST00000572914.2	1244	315	0.44892	5.057158470153809	1	1	coding
ENST00000574448.5	1191	166	0.44909	5.777592658996581	1	0.990929	coding
ENST00000219611.7	4888	1087	0.38543999999999995	6.270102500915528	1	1	coding
ENST00000565010.1	1952	149	0.33985	11.466491889953613	1	0.379636	noncoding
ENST00000567216.5	3174	197	0.26574000000000003	9.916220664978024	1	0.470955	noncoding
ENST00000637507.1	1482	465	0.39186	5.746842765808106	-1	0.915325	coding
ENST00000301015.14	8089	2522	0.39955	7.374256706237793	1	1	coding
ENST00000474606.1	544	130	0.41331999999999997	4.926201438903808	-1	0.0771049	noncoding
ENST00000484567.6	2884	373	0.46449999999999997	6.785347938537597	1	1	coding
ENST00000495568.7	901	214	0.425	9.719398689270019	-1	0.288538	noncoding
ENST00000497793.2	1228	170	0.43216	9.572281837463379	1	0.971201	coding
ENST00000518793.6	657	106	0.45127	5.894226264953613	1	0.657177	coding
ENST00000420576.6	1603	500	0.46340000000000003	5.4466760635375975	1	1	coding
ENST00000434724.7	7141	638	0.35900999999999994	5.219206428527831	1	1	coding
ENST00000439887.6	2509	637	0.44598	5.219206428527831	1	1	coding
ENST00000563468.5	1962	500	0.48069	5.4466760635375975	1	1	coding
ENST00000565267.5	1864	469	0.48069	5.465546607971191	1	1	coding
ENST00000395878.8	4745	310	0.35107	5.551430320739747	1	0.999988	coding
ENST00000563366.5	709	108	0.45112	6.72578067779541	1	0.627424	coding
ENST00000262306.11	582	162	0.44966999999999996	5.706941795349121	1	0.988689	coding
ENST00000409477.1	997	114	0.40137000000000006	4.836566352844237	1	0.785022	coding
ENST00000409906.9	974	119	0.41098	4.730220603942871	1	0.865248	coding
ENST00000494946.6	472	137	0.48121	5.161401176452635	1	0.950879	coding
ENST00000572954.1	331	67	0.44229	10.025816917419434	1	0.150648	noncoding
ENST00000688784.1	384	83	0.39962	11.858330726623535	1	0.127313	noncoding
ENST00000693239.1	3605	116	0.26594	9.200299263000488	1	0.120845	noncoding
ENST00000309859.8	5973	614	0.35348999999999997	6.130790138244628	1	1	coding
ENST00000566547.1	603	60	0.4317599999999999	4.0500284194946286	1	0.201783	noncoding
ENST00000567201.5	576	155	0.46485999999999994	9.393639945983885	-1	0.201316	noncoding
ENST00000568799.1	1403	93	0.31540999999999997	4.432043266296388	1	0.301748	noncoding
ENST00000219700.10	1621	317	0.47343	5.312763404846191	1	1	coding
ENST00000570445.5	877	229	0.45671999999999996	5.343854331970214	-1	0.391462	noncoding
ENST00000570622.1	514	89	0.44378	5.652774238586425	1	0.400442	noncoding
ENST00000570646.6	1673	317	0.46247	5.312763404846191	1	1	coding
ENST00000575120.5	1027	288	0.45630999999999994	5.661925315856934	1	0.999998	coding
ENST00000219782.11	2765	494	0.39615	9.330074119567872	1	1	coding
ENST00000545521.5	2333	455	0.41862	9.188759422302244	1	1	coding
ENST00000565777.1	1313	79	0.35842999999999997	5.984031867980956	1	0.102363	noncoding
ENST00000567444.5	635	171	0.38383	9.444569969177245	1	0.909379	coding
ENST00000568282.1	1593	95	0.36674999999999996	8.619310188293461	1	0.163772	noncoding
ENST00000568544.5	1464	79	0.33863	5.984031867980956	1	0.0858	noncoding
ENST00000561555.5	1726	238	0.34147	8.595714759826663	1	0.988091	coding
ENST00000569956.5	1532	214	0.37165	8.23256435394287	1	0.989421	coding
ENST00000219794.11	2036	413	0.42696	8.972919273376466	1	1	coding
ENST00000394950.7	1997	366	0.41933	9.005411338806152	1	0.999999	coding
ENST00000219797.9	1495	459	0.46795	8.475287818908694	1	1	coding
ENST00000448516.6	1789	468	0.48691999999999996	8.184084129333495	1	1	coding
ENST00000537402.1	1345	171	0.38602	8.926115226745608	1	0.924957	coding
ENST00000539683.2	1051	70	0.43377	10.922249794006348	1	0.160789	noncoding
ENST00000573144.1	610	72	0.35881	9.782835578918455	1	0.0634888	noncoding
ENST00000381396.9	5446	1013	0.4573	8.834441184997559	1	1	coding
ENST00000396212.6	5549	992	0.40463000000000005	8.569411659240725	1	1	coding
ENST00000562083.1	595	95	0.40425	4.6990159988403315	-1	0.041952	noncoding
ENST00000573412.1	673	59	0.43096	8.445116615295412	-1	0.0481445	noncoding
ENST00000694978.1	5275	992	0.44425	8.569411659240725	1	1	coding
ENST00000324685.11	5309	1002	0.43927000000000005	5.974028205871583	1	1	coding
ENST00000357890.9	3917	902	0.48027000000000003	6.218890571594237	1	1	coding
ENST00000563683.5	4063	962	0.48027000000000003	6.172737312316894	1	1	coding
ENST00000564260.1	768	178	0.46093	9.515936470031736	-1	0.253988	noncoding
ENST00000602784.1	991	71	0.28367000000000003	7.7700834274292	1	0.0352246	noncoding
ENST00000219837.12	6422	459	0.31828999999999996	9.860906791687015	1	0.999966	coding
ENST00000565844.1	1394	380	0.44636	9.842082023620605	1	1	coding
ENST00000567367.1	595	117	0.40435	9.792957115173337	-1	0.144886	noncoding
ENST00000568230.5	1311	138	0.35803	9.393833351135253	1	0.540502	coding
ENST00000261880.10	3132	316	0.41521	4.495248222351075	1	1	coding
ENST00000538028.1	1777	76	0.35883	4.800757789611817	1	0.148461	noncoding
ENST00000542650.5	1015	207	0.48196000000000006	4.582211875915529	1	0.999708	coding
ENST00000561452.5	2251	207	0.39576	4.582211875915529	1	0.999452	coding
ENST00000261893.9	1911	548	0.49559000000000003	8.709694862365723	1	1	coding
ENST00000413507.3	2978	374	0.40478000000000003	8.352733421325684	1	0.999999	coding
ENST00000557972.1	552	126	0.42350000000000004	9.282496452331543	-1	0.132678	noncoding
ENST00000559782.1	359	82	0.40034000000000003	8.685777091979983	-1	0.0761247	noncoding
