"ENSEMBL","SYMBOL","gene_type","strand","chrom","dBGLF5_Early_c2-1","dBGLF5_Late_c2-1","dBGLF5_Early_c2-2","dBGLF5_Late_c2-2","dBGLF5_Early_c2-3","dBGLF5_Late_c2-3","log2FoldChange","pvalue","padj","dBGLF5_Early_groupMean","dBGLF5_Late_groupMean","baseMean"
"ENSG00000116717","GADD45A","protein_coding","+","chr1",118.517888139713,42.3829805263126,161.721774217237,73.4392765600672,231.082984210593,79.0213530975334,-1.17294846551952,0.00293428511948506,0.0176692037488621,170.440882189181,64.9478700613044,117.694376125243
"ENSG00000116731","PRDM2","protein_coding","+","chr1",1056.31974505774,555.66666106011,1066.45481397003,707.341352559058,1762.32100436326,1005.25945916287,-0.630955705304089,0.0524209044790259,0.0945253837089405,1295.03185446368,756.089157594012,1025.56050602884
"ENSG00000116741","RGS2","protein_coding","+","chr1",41.6542106978675,26.2157858519752,193.630337384881,87.9827009684105,270.503046089928,202.854159999786,-0.36637200668958,0.327394157510759,0.384890657109812,168.595864724225,105.684215606724,137.140040165475
"ENSG00000116747","RO60","protein_coding","+","chr1",1508.28331325169,815.156369071585,967.158005269028,735.10848158692,1939.32069511053,1035.28241858525,-0.63259462593092,0.0479949660416462,0.0890845105756329,1471.58733787708,861.849089747919,1166.7182138125
"ENSG00000116748","AMPD1","protein_coding","-","chr1",53.4271767324828,68.529661878769,36.4896284117531,21.1577570187158,26.7400468879174,26.2525664208755,-0.011011542880082,0.972165707182849,0.976443334766292,38.8856173440511,38.6466617727868,38.7661395584189
"ENSG00000116750","UCHL5","protein_coding","-","chr1",548.715994995078,328.510588029586,565.042664463205,253.103735685132,729.628960646268,412.777977610834,-0.752404375785851,0.0183664911886696,0.0479397688346049,614.46254003485,331.46410044185,472.96332023835
"ENSG00000116752","BCAS2","protein_coding","-","chr1",114.450827648999,78.3134218526307,184.561873296208,78.3300495719138,238.344056186349,114.273149904428,-0.78589514642731,0.0288588127312817,0.0636899175232667,179.118919043852,90.3055404429908,134.712229743421
"ENSG00000116754","SRSF11","protein_coding","+","chr1",513.458613942778,234.268703717936,905.451551460092,409.053626883077,1392.14893349558,615.791530989362,-0.933268778236886,0.0146743063182162,0.0421305065702065,937.019699632815,419.704620530125,678.36216008147
"ENSG00000116761","CTH","protein_coding","+","chr1",97.0695106858348,26.8139805631205,100.166426526786,48.4701951572838,189.375796937603,99.302849491323,-0.842351806511465,0.0376514018299481,0.0756653343515189,128.870578050075,58.1956750705758,93.5331265603252
"ENSG00000116771","AGMAT","protein_coding","-","chr1",118.527199090539,77.0028998993039,127.819096734855,184.232338025326,136.854069023706,149.153290498878,0.0722704192607175,0.824850124267581,0.849929763357255,127.7334549497,136.796176141169,132.264815545435
"ENSG00000116783","TNNI3K","protein_coding","+","chr1",1.80059671386859,13.290286461332,19.2595040499191,14.6423162033019,9.73949415411759,17.0889357789933,0.238904495689433,0.495603025856361,0.547764365598974,10.2665316393017,15.007179481209,12.6368555602554
"ENSG00000116786","PLEKHM2","protein_coding","+","chr1",99.2406321431914,49.8433827249607,167.18161237197,91.6795011894503,362.702553819395,135.574503486429,-0.880504455494548,0.0309459592772966,0.0664150517871912,209.708266111519,92.36579580028,151.037030955899
"ENSG00000116791","CRYZ","protein_coding","-","chr1",516.406039724014,155.431999973244,615.210568777375,270.020676993347,868.241483459568,370.898679565163,-1.13947074686728,0.00202178839785142,0.014815462566826,666.619363986985,265.450452177252,466.034908082118
"ENSG00000116793","PHTF1","protein_coding","-","chr1",110.899133508623,62.3335614353943,116.130300705928,107.103147049092,145.957704858752,105.870609048878,-0.322713991204717,0.32148410468803,0.378925887154486,124.329046357768,91.7691058444546,108.049076101111
"ENSG00000116809","ZBTB17","protein_coding","-","chr1",55.1595251180391,18.1764528423911,31.8829733978818,8.55128022559238,70.7090849947306,24.4276412722795,-1.21799494417975,0.0109929976859093,0.0352330426095574,52.5838611702172,17.0517914467543,34.8178263084858
"ENSG00000116815","CD58","protein_coding","-","chr1",42.8857244484607,35.5769782594102,124.25548893366,58.4546204455016,209.463404831883,93.256998598835,-0.67497262498034,0.09075949449236,0.138503325711804,125.534872738001,62.4295324345823,93.9822025862917
"ENSG00000116819","TFAP2E","protein_coding","+","chr1",31.7702934062482,11.9003140613407,41.7680718961591,13.8225887312611,59.2208010839438,15.0508451707616,-1.33668526173557,0.00572335726856191,0.0250541572115924,44.253055462117,13.5912493211211,28.9221523916191
"ENSG00000116830","TTF2","protein_coding","+","chr1",385.169121490541,226.505908050083,458.787546066854,352.429521390386,580.610656892735,288.663712316858,-0.586976747081329,0.0621828292547133,0.106225213143684,474.85577481671,289.199713919109,382.027744367909
"ENSG00000116852","KIF21B","protein_coding","-","chr1",138.185530653417,26.4963727104717,171.606699585038,106.690891871516,362.702171666895,189.81373837749,-0.708765807591439,0.0808084150484331,0.127616370096755,224.164800635117,107.667000986493,165.915900810805
"ENSG00000116857","TMEM9","protein_coding","-","chr1",60.3678798605195,11.257405921221,67.9810213214481,30.979334792868,117.134483264045,37.8177388816643,-1.30035196115707,0.005074961169221,0.023479718266296,81.8277948153374,26.6848265319178,54.2563106736276
"ENSG00000116863","ADPRS","protein_coding","+","chr1",54.4233097506141,3.61423436254756,84.5370818151829,14.6353221544031,101.588163084073,31.9944308846671,-1.87339610634025,0.000702999724010039,0.00875976628382658,80.1828515499567,16.7479958005393,48.465423675248
"ENSG00000116871","MAP7D1","protein_coding","+","chr1",127.655093596363,74.6184325767103,166.810991795727,81.7811452574086,346.487909135446,150.546650606019,-0.806730739895354,0.0357297908851591,0.0730214715624654,213.651331509179,102.315409480046,157.983370494612
"ENSG00000116874","WARS2","protein_coding","-","chr1",84.0170412840055,40.7531551010977,121.351623929482,91.9434610921387,161.686109989522,109.937137814223,-0.416724477852121,0.23546276861934,0.291483327228396,122.351591734336,80.8779180024864,101.614754868411
"ENSG00000116885","OSCP1","protein_coding","-","chr1",18.7158577395599,11.6843610681849,8.99232629519354,20.664278548194,19.8298509084731,13.8417978085303,-0.0215572520913461,0.948824737995675,0.956682499801022,15.8460116477422,15.3968124749698,15.621412061356
"ENSG00000116898","MRPS15","protein_coding","-","chr1",905.552805513069,599.557287299111,1002.67285418308,720.511260205826,950.97049543232,763.972093170588,-0.377926892867189,0.182936144604913,0.23752029084006,953.065385042823,694.680213558509,823.872799300666
"ENSG00000116903","EXOC8","protein_coding","-","chr1",213.367203486723,108.227437413877,208.803760491086,95.181408007771,354.635673018177,123.354493420615,-1.07441419753566,0.00269754702062995,0.0170417024155518,258.935545665329,108.921112947421,183.928329306375
"ENSG00000116906","GNPAT","protein_coding","+","chr1",276.902180393563,127.863725188986,395.024897147065,163.383230542169,422.638189507015,223.394598518323,-0.920709878848326,0.0074738148139899,0.0284540545752163,364.855089015881,171.547184749826,268.201136882853
"ENSG00000116918","TSNAX","protein_coding","+","chr1",152.906711625588,63.6971413717871,221.770722123469,132.006999298751,342.695539257388,135.841504607635,-0.889393720902927,0.0186358098033031,0.0484234424450211,239.124324335482,110.515215092724,174.819769714103
"ENSG00000116922","AIRIM","protein_coding","-","chr1",99.1496267062709,30.054854953372,69.8021374148427,52.3705246059207,140.717855929175,43.2931988600586,-1.03576736826835,0.0100395628320788,0.0334031574802536,103.223206683429,41.9061928064504,72.5646997449399
"ENSG00000116954","RRAGC","protein_coding","-","chr1",292.665605675001,116.583125474275,285.468148519288,110.727650980084,353.73838406525,153.19900906725,-1.14167832736174,0.000824555381049974,0.00964705034405616,310.624046086513,126.83659517387,218.730320630191
"ENSG00000116962","NID1","protein_coding","-","chr1",237.148951604275,32.4919326738022,267.013311594235,88.4598797385696,398.390471414575,144.591189008943,-1.51287564039642,0.000658864093142729,0.00855644835628024,300.850911537695,88.5143338071047,194.6826226724
"ENSG00000116977","LGALS8","protein_coding","+","chr1",528.314144714591,170.158289668595,513.076198239108,263.311194007647,746.883832193612,382.568127713243,-0.957505398353754,0.00666579491456672,0.0269397686588713,596.09139171577,272.012537129828,434.051964422799
"ENSG00000116981","NT5C1A","protein_coding","-","chr1",137.862120234729,40.8718347088051,112.242426496325,51.2567431974557,189.252504562417,77.1864811292958,-1.15405099550608,0.00329156090918973,0.018721052995917,146.452350431157,56.4383530118522,101.445351721505
"ENSG00000116984","MTR","protein_coding","+","chr1",383.658796388391,255.597338892238,348.192213497157,342.695715947627,671.414850319076,388.853235675851,-0.391382412587605,0.217766647356336,0.273389535370661,467.755286734875,329.048763505239,398.402025120057
"ENSG00000116991","SIPA1L2","protein_coding","-","chr1",31.9300339803198,25.677595503878,24.3977863277493,57.6742305520008,15.6318460478114,60.3070424835943,0.659303357132039,0.100232256858863,0.149052816186548,23.9865554519602,47.8862895131577,35.9364224825589
"ENSG00000117000","RLF","protein_coding","+","chr1",2599.97896804217,813.993116740332,2270.35192675311,898.160362513908,2945.79992366966,1075.4573646336,-1.37238387847215,1.65697949099317e-05,0.00118090099333708,2605.37693948832,929.203614629278,1767.2902770588
"ENSG00000117009","KMO","protein_coding","+","chr1",351.289272946852,57.165622362694,257.362119487152,146.393280586737,373.994016200204,196.773088164335,-1.07557388803943,0.00663783033249992,0.0268981300049347,327.548469544736,133.443997037922,230.496233291329
"ENSG00000117010","ZNF684","protein_coding","+","chr1",25.4813589799779,41.4841583214469,72.623439488904,16.1089104023318,31.437601825332,30.3470336530434,-0.314097489166539,0.388475242519762,0.444545709967581,43.1808000980713,29.3133674589407,36.247083778506
"ENSG00000117020","AKT3","protein_coding","-","chr1",96.6634829404911,174.986808066284,100.516396739788,141.527933829151,118.875361076281,154.514473722694,0.45543511930602,0.151734371382942,0.205524548930795,105.351746918853,157.009738539376,131.180742729115
"ENSG00000117036","ETV3","protein_coding","-","chr1",612.975150935244,409.816750339432,459.703617316818,363.094393787737,682.860517694771,458.772395259696,-0.415488753949713,0.161877217496925,0.215787057265517,585.179761982278,410.561179795622,497.87047088895
"ENSG00000117054","ACADM","protein_coding","+","chr1",1668.78849450453,721.760352519051,1912.87359344365,896.962027436351,1970.01187641658,1170.04548790499,-0.864836025136476,0.0056343128326436,0.0248249780695113,1850.55798812159,929.589289286797,1390.07363870419
"ENSG00000117090","SLAMF1","protein_coding","-","chr1",196.474762471812,74.802900776879,433.461176598732,164.013237799673,676.137241461294,301.722612215063,-0.968020222865767,0.0205117290145326,0.0513254311115086,435.357726843946,180.179583597205,307.768655220575
"ENSG00000117091","CD48","protein_coding","-","chr1",238.263215439672,76.9905405136207,835.307728785872,308.174141300286,1124.39227175504,600.980294819686,-0.769652076975684,0.0662179141794334,0.110941425524615,732.65440532686,328.714992211198,530.684698769029
"ENSG00000117114","ADGRL2","protein_coding","+","chr1",25.9979893372516,79.3440908612271,86.5612721305127,97.1719754818196,170.860713469482,128.275193465008,0.0732094978864928,0.837401591071467,0.861201037962455,94.473324979082,101.597086602685,98.0352057908835
"ENSG00000117118","SDHB","protein_coding","-","chr1",315.316813429717,90.7200332801273,364.871245158472,201.192590335032,454.785392076464,223.580320568028,-0.943323106409237,0.00947503039608439,0.0323519912358417,378.324483554884,171.830981394396,275.07773247464
"ENSG00000117133","RPF1","protein_coding","+","chr1",85.7519882982797,34.2326979846147,172.085635259704,62.1761421407892,228.075484556247,106.247976385057,-0.969123415782875,0.0187804123768999,0.0486600443052994,161.971036038077,67.5522721701538,114.761654104115
"ENSG00000117139","KDM5B","protein_coding","-","chr1",179.95211819512,285.025425814932,179.646746088735,162.281994679662,162.321050529128,119.406515898782,0.0794449354956166,0.805209733998178,0.831827061248958,173.973304937661,188.904645464459,181.43897520106
"ENSG00000117143","UAP1","protein_coding","+","chr1",339.1541995972,180.434530826674,407.298495506095,203.884890301792,439.316180677017,204.431370703449,-0.876001828596987,0.00580941051218637,0.0252739740860258,395.256291926771,196.250263943971,295.753277935371
"ENSG00000117151","CTBS","protein_coding","-","chr1",54.3088541437687,69.0987878261006,48.984009154766,49.3762497614798,132.911373580844,80.4450677458523,-0.154433094878768,0.650997599927049,0.690290107206516,78.7347456264597,66.3067017778109,72.5207237021353
"ENSG00000117153","KLHL12","protein_coding","-","chr1",407.575974568629,196.996241792568,410.229298714968,205.925067567971,541.953090212389,327.507182077356,-0.746227625379771,0.0227419814799138,0.0549531278762109,453.252787831995,243.476163812632,348.364475822314
"ENSG00000117155","SSX2IP","protein_coding","-","chr1",124.409228969045,57.7089110071847,170.172093045743,75.0202845354229,236.061418011684,132.797730776703,-0.780484546293851,0.0351445809064065,0.0721783509099487,176.880913342157,88.5089754397701,132.694944390964
"ENSG00000117174","ZNHIT6","protein_coding","-","chr1",165.07794999193,108.212115130728,195.941706863803,115.930921563596,282.40818130153,166.820517478756,-0.562751157194506,0.090490776080903,0.138255711220078,214.475946052421,130.32118472436,172.398565388391
"ENSG00000117222","RBBP5","protein_coding","-","chr1",386.474149734482,151.986418964974,408.376083744113,222.054192414673,564.816139513013,232.273476877672,-1.01136018075589,0.00280621851378122,0.0174000434955304,453.222124330536,202.104696085773,327.663410208154
"ENSG00000117226","GBP3","protein_coding","-","chr1",22.2521067089819,12.5396519065571,33.6432140896765,38.9746629080434,58.9625232761457,26.8966984663881,-0.323173782016898,0.37952467866161,0.43595915913483,38.2859480249347,26.1370044269962,32.2114762259654
"ENSG00000117228","GBP1","protein_coding","-","chr1",126.386331189131,53.2595634840013,202.657761404909,70.4503153915232,249.943200973761,107.02319744027,-1.10747787065059,0.00441484307688674,0.021890464701578,192.9957645226,76.9110254385983,134.953394980599
"ENSG00000117262","GPR89A","protein_coding","+","chr1",156.006723748717,63.1245279230029,151.339335550374,87.5307045129125,210.860252932127,144.192139639573,-0.621989412582082,0.0757298011609248,0.122019563822565,172.735437410406,98.2824573584962,135.508947384451
"ENSG00000117280","RAB29","protein_coding","-","chr1",88.5458357643691,62.8597870062793,180.644196015792,78.7016111693966,331.396953487281,194.829320006176,-0.560057452102334,0.140455181276825,0.193338848046582,200.195661755814,112.130239393951,156.162950574882
"ENSG00000117298","ECE1","protein_coding","-","chr1",286.505606374628,42.4607157489839,178.918069095769,58.8043359199229,351.62284759592,147.12300249076,-1.4616868514576,0.000908911270057996,0.0101783176309657,272.348841022106,82.7960180532222,177.572429537664
